hos_cd	ins	fie_name	dep_cd	year	invr_intr
0123876	0	脳神外	20	2023	1
0123876	0	腎臓内	08	2023	4
0123975	0	リウ膠	48	2023	2
0123975	0	乳甲外	16	2023	2
0123975	0	救急科	34	2023	1
0123975	0	消化内	50	2023	2
0123975	0	糖尿内	06	2023	1
0123983	0	小児科	10	2023	1
0123991	0	脳神外	20	2023	1
0124378	0	小児科	10	2023	2
0124378	0	形成外	19	2023	2
0124378	0	糖尿内	06	2023	1
0124378	0	脳神内	02	2023	1
0125268	0	乳甲外	16	2023	2
0201983	0	歯口外	32	2023	1
0202320	0	歯口外	32	2023	5
0202445	0	脳神内	02	2023	1
0202452	0	歯口外	32	2023	1
0202585	0	歯口外	32	2023	1
0202668	0	皮膚科	21	2023	1
0202734	0	歯口外	32	2023	1
0202759	0	歯口外	32	2023	1
0203013	0	リウ膠	48	2023	1
0203013	0	歯口外	32	2023	7
0203229	0	歯口外	32	2023	1
0203280	0	心血外	15	2023	1
0203280	0	糖尿内	06	2023	1
0203280	0	耳鼻科	25	2023	1
0203280	0	血液内	01	2023	1
0203286	0	歯口外	32	2023	1
0203294	0	耳鼻科	25	2023	1
0203310	0	歯口外	32	2023	1
0203328	0	歯口外	32	2023	7
0203351	0	歯口外	32	2023	1
0203371	0	耳鼻科	25	2023	1
0203419	0	歯口外	32	2023	3
0203421	0	循環内	07	2023	1
0203518	0	歯口外	32	2023	1
0203633	0	歯口外	32	2023	1
0203757	0	歯口外	32	2023	4
0203773	0	消化内	50	2023	1
0203799	0	歯口外	32	2023	1
0203823	0	歯口外	32	2023	2
0203831	0	歯口外	32	2023	1
0203831	0	皮膚科	21	2023	1
0203849	0	循環内	07	2023	1
0203849	0	整形外	18	2023	1
0203864	0	歯口外	32	2023	1
0203872	0	歯口外	32	2023	1
0203914	0	歯口外	32	2023	1
0203971	0	歯口外	32	2023	2
0204102	0	歯口外	32	2023	1
0204110	0	歯口外	32	2023	1
0204148	0	リウ膠	48	2023	1
0204148	0	眼科	26	2023	8
0204151	0	歯口外	32	2023	1
0204169	0	歯口外	32	2023	1
0204243	0	歯口外	32	2023	1
0204243	0	腎臓内	08	2023	1
0204268	0	歯口外	32	2023	2
0204367	0	放診断	28	2023	1
0204367	0	歯口外	32	2023	5
0204375	0	歯口外	32	2023	1
0204383	0	歯口外	32	2023	1
0204391	0	歯口外	32	2023	5
0204437	0	眼科	26	2023	5
0204478	0	耳鼻科	25	2023	3
0204502	0	リウ膠	48	2023	1
0204502	0	乳甲外	16	2023	1
0204502	0	循環内	07	2023	4
0204502	0	心血外	15	2023	3
0204502	0	消化内	50	2023	1
0204502	0	脳卒中	09	2023	1
0204502	0	脳神外	20	2023	5
0204510	0	循環内	07	2023	3
0204510	0	救急科	34	2023	1
0204510	0	糖尿内	06	2023	2
0204510	0	総合診	36	2023	1
0204510	0	脳卒中	09	2023	1
0204510	0	脳神内	02	2023	1
0204510	0	脳神外	20	2023	1
0204510	0	腎臓内	08	2023	1
0204573	0	歯口外	32	2023	2
0204607	0	歯口外	32	2023	3
0204619	0	整形外	18	2023	1
0204698	0	歯口外	32	2023	1
0204706	0	歯口外	32	2023	2
0204805	0	歯口外	32	2023	3
0204862	0	歯口外	32	2023	1
0204916	0	眼科	26	2023	2
0204920	0	歯口外	32	2023	9
0204938	0	歯口外	32	2023	1
0204940	0	眼科	26	2023	2
0204946	0	歯口外	32	2023	1
0204957	0	眼科	26	2023	1
0204973	0	循環内	07	2023	1
0204973	0	脳神内	02	2023	1
0204981	0	循環内	07	2023	1
0204981	0	救急科	34	2023	4
0204981	0	整形外	18	2023	1
0204981	0	腎臓内	08	2023	1
0204981	0	血液内	01	2023	1
0204987	0	歯口外	32	2023	2
0204999	0	眼科	26	2023	7
0205087	0	リハ	31	2023	1
0205087	0	消化内	50	2023	2
0205103	0	循環内	07	2023	1
0205103	0	泌尿器	22	2023	1
0205103	0	腎臓内	08	2023	6
0205145	0	耳鼻科	25	2023	6
0205194	0	リウ膠	48	2023	1
0205194	0	呼吸外	13	2023	2
0205194	0	循環内	07	2023	1
0205194	0	心血外	15	2023	1
0205194	0	救急科	34	2023	1
0205194	0	消化外	14	2023	1
0205194	0	皮膚科	21	2023	1
0205194	0	糖尿内	06	2023	1
0205194	0	脳神内	02	2023	2
0205194	0	脳神外	20	2023	1
0205236	0	リウ膠	48	2023	1
0205236	0	心血外	15	2023	1
0205236	0	救急科	34	2023	2
0205236	0	整形外	18	2023	5
0205236	0	脳神内	02	2023	1
0205236	0	腎臓内	08	2023	2
0205251	0	小児科	10	2023	1
0205251	0	心血外	15	2023	3
0205251	0	整形外	18	2023	1
0205251	0	脳卒中	09	2023	1
0205251	0	血液内	01	2023	1
0205277	0	糖尿内	06	2023	1
0205293	0	循環内	07	2023	1
0205293	0	心血外	15	2023	1
0205293	0	脳神内	02	2023	2
0205327	0	リハ	31	2023	1
0205327	0	心血外	15	2023	1
0205327	0	放診断	28	2023	1
0205327	0	救急科	34	2023	3
0205327	0	整形外	18	2023	1
0205350	0	乳甲外	16	2023	1
0205350	0	消化内	50	2023	2
0205384	0	心療科	12	2023	1
0205392	0	循環内	07	2023	1
0205392	0	糖尿内	06	2023	1
0205392	0	脳神内	02	2023	1
0205434	0	循環内	07	2023	3
0205434	0	糖尿内	06	2023	1
0205434	0	総合診	36	2023	1
0205434	0	脳神内	02	2023	1
0205467	0	眼科	26	2023	2
0205491	0	小児科	10	2023	2
0205616	0	眼科	26	2023	8
0205640	0	呼吸外	13	2023	1
0205640	0	心血外	15	2023	1
0205640	0	消化外	14	2023	1
0205640	0	糖尿内	06	2023	1
0205640	0	脳神内	02	2023	2
0205640	0	脳神外	20	2023	1
0205640	0	腎臓内	08	2023	2
0205715	0	眼科	26	2023	3
0205723	0	小児科	10	2023	3
0205749	0	産婦人	43	2023	1
0205749	0	総合診	36	2023	1
0205749	0	脳神内	02	2023	1
0205772	0	心血外	15	2023	1
0205772	0	眼科	26	2023	4
0205780	0	リウ膠	48	2023	1
0205780	0	リハ	31	2023	1
0205780	0	心血外	15	2023	3
0205780	0	救急科	34	2023	1
0205780	0	泌尿器	22	2023	1
0205780	0	消化外	14	2023	1
0205780	0	皮膚科	21	2023	2
0205780	0	脳神内	02	2023	2
0205780	0	腎臓内	08	2023	1
0205806	0	脳卒中	09	2023	1
0205855	0	耳鼻科	25	2023	2
0205988	0	整形外	18	2023	1
0205988	0	消化内	50	2023	2
0205988	0	脳神内	02	2023	1
0205996	0	循環内	07	2023	1
0205996	0	放診断	28	2023	15
0205996	0	泌尿器	22	2023	9
0206010	0	形成外	19	2023	2
0206010	0	救急科	34	2023	2
0206010	0	皮膚科	21	2023	3
0206010	0	麻酔科	37	2023	1
0206028	0	放診断	28	2023	1
0206028	0	眼科	26	2023	19
0206036	0	循環内	07	2023	1
0206036	0	泌尿器	22	2023	1
0206044	0	眼科	26	2023	2
0206101	0	救急科	34	2023	1
0206135	0	リウ膠	48	2023	2
0206135	0	眼科	26	2023	17
0206176	0	皮膚科	21	2023	16
0206192	0	乳甲外	16	2023	1
0206192	0	循環内	07	2023	1
0206192	0	心血外	15	2023	2
0206192	0	救急科	34	2023	1
0206192	0	糖尿内	06	2023	1
0206267	0	循環内	07	2023	4
0206267	0	心血外	15	2023	1
0206267	0	救急科	34	2023	2
0206267	0	消化内	50	2023	2
0206267	0	糖尿内	06	2023	1
0206267	0	脳卒中	09	2023	1
0206267	0	腎臓内	08	2023	4
0206283	0	リハ	31	2023	1
0206283	0	呼吸内	05	2023	1
0206283	0	循環内	07	2023	11
0206283	0	救急科	34	2023	3
0206283	0	消化内	50	2023	1
0206283	0	糖尿内	06	2023	2
0206283	0	耳鼻科	25	2023	1
0206283	0	脳神内	02	2023	7
0206283	0	腎臓内	08	2023	1
0206416	0	リハ	31	2023	1
0206416	0	腎臓内	08	2023	1
0206424	0	循環内	07	2023	1
0206424	0	消化内	50	2023	1
0206473	0	リハ	31	2023	1
0206473	0	小児科	10	2023	1
0206473	0	整形外	18	2023	1
0206473	0	糖尿内	06	2023	2
0206473	0	脳神外	20	2023	1
0206473	0	腎臓内	08	2023	1
0206499	0	救急科	34	2023	1
0206499	0	皮膚科	21	2023	5
0206515	0	耳鼻科	25	2023	1
0206523	0	救急科	34	2023	1
0206523	0	消化内	50	2023	2
0206523	0	糖尿内	06	2023	1
0206523	0	脳神内	02	2023	1
0206531	0	呼吸外	13	2023	2
0206531	0	整形外	18	2023	1
0206531	0	脳神内	02	2023	1
0206580	0	リハ	31	2023	1
0206580	0	総合診	36	2023	1
0206580	0	腎臓内	08	2023	3
0206614	0	心血外	15	2023	1
0206614	0	消化外	14	2023	1
0206614	0	総合診	36	2023	2
0206614	0	腎臓内	08	2023	1
0206614	0	血液内	01	2023	1
0206622	0	耳鼻科	25	2023	3
0206648	0	小児科	10	2023	1
0206648	0	耳鼻科	25	2023	2
0206671	0	乳甲外	16	2023	1
0206671	0	呼吸外	13	2023	1
0206671	0	循環内	07	2023	1
0206671	0	心血外	15	2023	4
0206671	0	放核医	30	2023	1
0206671	0	泌尿器	22	2023	1
0206671	0	消化内	50	2023	1
0206671	0	脳神内	02	2023	1
0206705	0	救急科	34	2023	1
0206713	0	リウ膠	48	2023	1
0206713	0	循環内	07	2023	12
0206713	0	心血外	15	2023	1
0206713	0	救急科	34	2023	1
0206713	0	消化内	50	2023	1
0206713	0	糖尿内	06	2023	1
0206713	0	脳卒中	09	2023	1
0206739	0	歯口外	32	2023	1
0206739	0	脳卒中	09	2023	1
0206747	0	耳鼻科	25	2023	4
0206747	0	脳神内	02	2023	1
0206788	0	救急科	34	2023	1
0206788	0	整形外	18	2023	1
0206788	0	泌尿器	22	2023	1
0206788	0	耳鼻科	25	2023	1
0206788	0	腎臓内	08	2023	1
0206788	0	臨腫瘍	27	2023	1
0206796	0	呼吸内	05	2023	1
0206796	0	循環内	07	2023	2
0206796	0	放診断	28	2023	3
0206796	0	泌尿器	22	2023	1
0206796	0	消化内	50	2023	1
0206796	0	総合診	36	2023	1
0206796	0	脳神内	02	2023	2
0206796	0	腎臓内	08	2023	1
0206804	0	心血外	15	2023	1
0206804	0	救急科	34	2023	1
0206804	0	皮膚科	21	2023	3
0206820	0	呼吸内	05	2023	1
0206820	0	耳鼻科	25	2023	8
0206820	0	脳神内	02	2023	1
0206853	0	整形外	18	2023	2
0206853	0	糖尿内	06	2023	2
0206853	0	脳神内	02	2023	2
0206861	0	リウ膠	48	2023	1
0206861	0	リハ	31	2023	4
0206861	0	循環内	07	2023	1
0206861	0	放核医	30	2023	13
0206861	0	放診断	28	2023	40
0206861	0	救急科	34	2023	19
0206861	0	整形外	18	2023	58
0206861	0	泌尿器	22	2023	1
0206861	0	総合診	36	2023	1
0206861	0	脳神外	20	2023	1
0206861	0	腎臓内	08	2023	4
0206861	0	麻酔科	37	2023	1
0206879	0	リハ	31	2023	1
0206879	0	小児外	17	2023	2
0206879	0	小児科	10	2023	16
0206879	0	放診断	28	2023	16
0206879	0	歯口外	32	2023	1
0206879	0	耳鼻科	25	2023	17
0206887	0	小児科	10	2023	1
0206887	0	循環内	07	2023	1
0206887	0	心血外	15	2023	1
0206887	0	救急科	34	2023	1
0206887	0	腎臓内	08	2023	3
0206929	0	耳鼻科	25	2023	6
0206937	0	呼吸内	05	2023	1
0206937	0	循環内	07	2023	2
0206937	0	耳鼻科	25	2023	1
0206937	0	脳神内	02	2023	1
0206937	0	臨腫瘍	27	2023	9
0206952	0	呼吸外	13	2023	3
0206952	0	消化内	50	2023	1
0206952	0	総合診	36	2023	1
0206960	0	リウ膠	48	2023	1
0206960	0	リハ	31	2023	1
0206960	0	呼吸外	13	2023	1
0206960	0	循環内	07	2023	5
0206960	0	心血外	15	2023	1
0206960	0	放診断	28	2023	1
0206960	0	救急科	34	2023	1
0206960	0	消化外	14	2023	1
0206960	0	糖尿内	06	2023	1
0206960	0	脳神内	02	2023	1
0206978	0	リウ膠	48	2023	1
0206978	0	皮膚科	21	2023	1
0206978	0	総合診	36	2023	1
0206978	0	耳鼻科	25	2023	11
0206978	0	脳神内	02	2023	1
0206986	0	乳甲外	16	2023	1
0206986	0	循環内	07	2023	3
0206986	0	心療科	12	2023	1
0206986	0	心血外	15	2023	2
0206986	0	放診断	28	2023	1
0206986	0	救急科	34	2023	1
0206986	0	眼科	26	2023	1
0206986	0	脳卒中	09	2023	3
0206986	0	脳神内	02	2023	1
0206994	0	リウ膠	48	2023	1
0206994	0	眼科	26	2023	13
0207000	0	乳甲外	16	2023	1
0207000	0	循環内	07	2023	2
0207000	0	脳卒中	09	2023	1
0207018	0	小児外	17	2023	1
0207018	0	小児科	10	2023	5
0207026	0	リウ膠	48	2023	1
0207026	0	乳甲外	16	2023	5
0207026	0	心血外	15	2023	1
0207026	0	消化内	50	2023	2
0207026	0	産婦人	43	2023	2
0207026	0	糖尿内	06	2023	8
0207034	0	リウ膠	48	2023	1
0207034	0	リハ	31	2023	1
0207034	0	心血外	15	2023	1
0207034	0	救急科	34	2023	1
0207034	0	消化内	50	2023	2
0207034	0	皮膚科	21	2023	1
0207034	0	脳神内	02	2023	1
0207042	0	小児科	10	2023	1
0207059	0	循環内	07	2023	1
0207059	0	心血外	15	2023	1
0207059	0	救急科	34	2023	1
0207059	0	糖尿内	06	2023	3
0207059	0	脳神内	02	2023	1
0207083	0	循環内	07	2023	1
0207083	0	放核医	30	2023	1
0207083	0	消化内	50	2023	1
0207083	0	産婦人	43	2023	99
0207083	0	脳神内	02	2023	3
0207083	0	血液内	01	2023	2
0207109	0	呼吸内	05	2023	1
0207109	0	循環内	07	2023	1
0207109	0	消化内	50	2023	2
0207109	0	腎臓内	08	2023	4
0207117	0	呼吸内	05	2023	1
0207117	0	整形外	18	2023	2
0207117	0	脳神内	02	2023	1
0207125	0	血液内	01	2023	1
0207141	0	脳神内	02	2023	1
0210012	0	リウ膠	48	2023	5
0210012	0	リハ	31	2023	3
0210012	0	乳甲外	16	2023	6
0210012	0	呼吸内	05	2023	2
0210012	0	小児外	17	2023	2
0210012	0	小児科	10	2023	10
0210012	0	形成外	19	2023	5
0210012	0	循環内	07	2023	7
0210012	0	心療科	12	2023	3
0210012	0	心血外	15	2023	6
0210012	0	救急科	34	2023	13
0210012	0	整形外	18	2023	17
0210012	0	歯口外	32	2023	1
0210012	0	泌尿器	22	2023	6
0210012	0	消化内	50	2023	9
0210012	0	消化外	14	2023	6
0210012	0	産婦人	43	2023	9
0210012	0	皮膚科	21	2023	5
0210012	0	眼科	26	2023	4
0210012	0	糖尿内	06	2023	2
0210012	0	耳鼻科	25	2023	3
0210012	0	脳卒中	09	2023	4
0210012	0	脳神内	02	2023	8
0210012	0	脳神外	20	2023	2
0210012	0	腎臓内	08	2023	1
0210012	0	血液内	01	2023	6
0210012	0	麻酔科	37	2023	1
0210075	0	歯口外	32	2023	1
0210091	0	歯口外	32	2023	2
0210145	0	リウ膠	48	2023	1
0210145	0	乳甲外	16	2023	1
0210145	0	呼吸内	05	2023	4
0210145	0	呼吸外	13	2023	1
0210145	0	形成外	19	2023	1
0210145	0	循環内	07	2023	6
0210145	0	心血外	15	2023	5
0210145	0	救急科	34	2023	4
0210145	0	整形外	18	2023	23
0210145	0	泌尿器	22	2023	3
0210145	0	消化内	50	2023	6
0210145	0	消化外	14	2023	2
0210145	0	糖尿内	06	2023	4
0210145	0	総合診	36	2023	1
0210145	0	脳卒中	09	2023	11
0210145	0	脳神内	02	2023	3
0210145	0	脳神外	20	2023	3
0210145	0	腎臓内	08	2023	11
0210186	0	乳甲外	16	2023	1
0210186	0	呼吸内	05	2023	4
0210186	0	呼吸外	13	2023	6
0210186	0	小児科	10	2023	3
0210186	0	形成外	19	2023	10
0210186	0	循環内	07	2023	11
0210186	0	心血外	15	2023	8
0210186	0	放核医	30	2023	1
0210186	0	救急科	34	2023	11
0210186	0	整形外	18	2023	8
0210186	0	泌尿器	22	2023	4
0210186	0	消化内	50	2023	7
0210186	0	皮膚科	21	2023	8
0210186	0	眼科	26	2023	11
0210186	0	総合診	36	2023	4
0210186	0	耳鼻科	25	2023	1
0210186	0	脳神内	02	2023	3
0210186	0	脳神外	20	2023	3
0210186	0	腎臓内	08	2023	5
0210186	0	臨腫瘍	27	2023	1
0210190	0	歯口外	32	2023	1
0210210	0	リウ膠	48	2023	1
0210210	0	リハ	31	2023	2
0210210	0	乳甲外	16	2023	2
0210210	0	呼吸外	13	2023	2
0210210	0	形成外	19	2023	1
0210210	0	循環内	07	2023	3
0210210	0	心血外	15	2023	2
0210210	0	整形外	18	2023	4
0210210	0	消化外	14	2023	2
0210210	0	産婦人	43	2023	1
0210210	0	皮膚科	21	2023	2
0210210	0	眼科	26	2023	1
0210210	0	総合診	36	2023	1
0210210	0	耳鼻科	25	2023	1
0210210	0	脳神内	02	2023	3
0210210	0	血液内	01	2023	1
0210273	0	歯口外	32	2023	3
0210273	0	皮膚科	21	2023	1
0210281	0	歯口外	32	2023	2
0210281	0	腎臓内	08	2023	1
0210301	0	心血外	15	2023	1
0210301	0	整形外	18	2023	1
0210301	0	消化内	50	2023	3
0210301	0	眼科	26	2023	1
0210301	0	腎臓内	08	2023	6
0210356	0	歯口外	32	2023	1
0210364	0	歯口外	32	2023	1
0210368	0	乳甲外	16	2023	1
0210368	0	循環内	07	2023	1
0210368	0	整形外	18	2023	1
0210368	0	眼科	26	2023	1
0210368	0	耳鼻科	25	2023	1
0210368	0	脳神内	02	2023	1
0210380	0	救急科	34	2023	1
0210380	0	歯口外	32	2023	1
0210418	0	リウ膠	48	2023	1
0210418	0	リハ	31	2023	1
0210418	0	乳甲外	16	2023	1
0210418	0	呼吸内	05	2023	1
0210418	0	呼吸外	13	2023	1
0210418	0	形成外	19	2023	1
0210418	0	循環内	07	2023	5
0210418	0	心療科	12	2023	1
0210418	0	心血外	15	2023	7
0210418	0	救急科	34	2023	8
0210418	0	整形外	18	2023	26
0210418	0	泌尿器	22	2023	1
0210418	0	消化内	50	2023	6
0210418	0	消化外	14	2023	5
0210418	0	皮膚科	21	2023	4
0210418	0	眼科	26	2023	4
0210418	0	糖尿内	06	2023	5
0210418	0	総合診	36	2023	1
0210418	0	耳鼻科	25	2023	2
0210418	0	脳卒中	09	2023	8
0210418	0	脳神内	02	2023	3
0210418	0	脳神外	20	2023	5
0210418	0	腎臓内	08	2023	2
0210418	0	麻酔科	37	2023	1
0210463	0	歯口外	32	2023	2
0210497	0	歯口外	32	2023	9
0210517	0	リウ膠	48	2023	4
0210517	0	リハ	31	2023	18
0210517	0	乳甲外	16	2023	6
0210517	0	呼吸内	05	2023	3
0210517	0	呼吸外	13	2023	1
0210517	0	小児科	10	2023	8
0210517	0	形成外	19	2023	1
0210517	0	循環内	07	2023	8
0210517	0	心療科	12	2023	2
0210517	0	心血外	15	2023	11
0210517	0	放核医	30	2023	2
0210517	0	放治療	29	2023	1
0210517	0	救急科	34	2023	7
0210517	0	整形外	18	2023	6
0210517	0	泌尿器	22	2023	9
0210517	0	消化内	50	2023	15
0210517	0	消化外	14	2023	4
0210517	0	産婦人	43	2023	8
0210517	0	皮膚科	21	2023	4
0210517	0	眼科	26	2023	4
0210517	0	糖尿内	06	2023	5
0210517	0	総合診	36	2023	1
0210517	0	耳鼻科	25	2023	1
0210517	0	脳卒中	09	2023	1
0210517	0	脳神内	02	2023	5
0210517	0	脳神外	20	2023	1
0210517	0	腎臓内	08	2023	19
0210517	0	臨腫瘍	27	2023	4
0210517	0	血液内	01	2023	1
0210521	0	歯口外	32	2023	2
0210547	0	歯口外	32	2023	6
0210554	0	歯口外	32	2023	1
0210562	0	歯口外	32	2023	5
0210596	0	歯口外	32	2023	1
0210604	0	歯口外	32	2023	6
0210604	0	皮膚科	21	2023	1
0210612	0	歯口外	32	2023	2
0210640	0	循環内	07	2023	1
0210640	0	血液内	01	2023	1
0210653	0	耳鼻科	25	2023	1
0210679	0	歯口外	32	2023	19
0210723	0	リハ	31	2023	2
0210723	0	救急科	34	2023	3
0210723	0	整形外	18	2023	4
0210723	0	消化内	50	2023	3
0210723	0	消化外	14	2023	1
0210723	0	皮膚科	21	2023	8
0210723	0	脳神内	02	2023	2
0210723	0	腎臓内	08	2023	2
0210723	0	臨腫瘍	27	2023	1
0210731	0	心血外	15	2023	1
0210731	0	消化内	50	2023	1
0210745	0	産婦人	43	2023	1
0210749	0	リウ膠	48	2023	2
0210749	0	乳甲外	16	2023	8
0210749	0	呼吸内	05	2023	1
0210749	0	呼吸外	13	2023	4
0210749	0	小児科	10	2023	3
0210749	0	循環内	07	2023	8
0210749	0	心血外	15	2023	2
0210749	0	救急科	34	2023	6
0210749	0	整形外	18	2023	7
0210749	0	歯口外	32	2023	1
0210749	0	泌尿器	22	2023	4
0210749	0	消化内	50	2023	7
0210749	0	消化外	14	2023	4
0210749	0	産婦人	43	2023	2
0210749	0	皮膚科	21	2023	6
0210749	0	眼科	26	2023	13
0210749	0	糖尿内	06	2023	3
0210749	0	総合診	36	2023	2
0210749	0	耳鼻科	25	2023	5
0210749	0	脳卒中	09	2023	2
0210749	0	脳神内	02	2023	14
0210749	0	腎臓内	08	2023	10
0210749	0	血液内	01	2023	4
0210756	0	リウ膠	48	2023	1
0210756	0	リハ	31	2023	1
0210756	0	乳甲外	16	2023	2
0210756	0	呼吸内	05	2023	1
0210756	0	呼吸外	13	2023	2
0210756	0	循環内	07	2023	4
0210756	0	心血外	15	2023	3
0210756	0	放治療	29	2023	4
0210756	0	救急科	34	2023	2
0210756	0	整形外	18	2023	9
0210756	0	泌尿器	22	2023	1
0210756	0	消化内	50	2023	2
0210756	0	皮膚科	21	2023	2
0210756	0	糖尿内	06	2023	1
0210756	0	脳卒中	09	2023	1
0210756	0	腎臓内	08	2023	2
0210756	0	血液内	01	2023	5
0210814	0	循環内	07	2023	1
0210814	0	心療科	12	2023	1
0210814	0	救急科	34	2023	1
0210814	0	皮膚科	21	2023	1
0210814	0	脳神内	02	2023	1
0210822	0	リウ膠	48	2023	2
0210822	0	リハ	31	2023	3
0210822	0	乳甲外	16	2023	16
0210822	0	呼吸内	05	2023	4
0210822	0	呼吸外	13	2023	9
0210822	0	形成外	19	2023	11
0210822	0	循環内	07	2023	36
0210822	0	心血外	15	2023	10
0210822	0	放核医	30	2023	1
0210822	0	放診断	28	2023	1
0210822	0	救急科	34	2023	12
0210822	0	整形外	18	2023	21
0210822	0	泌尿器	22	2023	2
0210822	0	消化内	50	2023	11
0210822	0	消化外	14	2023	11
0210822	0	皮膚科	21	2023	3
0210822	0	眼科	26	2023	4
0210822	0	糖尿内	06	2023	3
0210822	0	総合診	36	2023	3
0210822	0	耳鼻科	25	2023	16
0210822	0	脳卒中	09	2023	13
0210822	0	脳神内	02	2023	5
0210822	0	脳神外	20	2023	10
0210822	0	腎臓内	08	2023	3
0210822	0	臨腫瘍	27	2023	1
0210822	0	血液内	01	2023	5
0210848	0	皮膚科	21	2023	1
0210848	0	眼科	26	2023	21
0210848	0	脳神内	02	2023	1
0210855	0	リハ	31	2023	1
0210855	0	呼吸内	05	2023	1
0210855	0	循環内	07	2023	6
0210855	0	救急科	34	2023	1
0210855	0	消化内	50	2023	1
0210855	0	糖尿内	06	2023	1
0210855	0	脳神内	02	2023	4
0210855	0	脳神外	20	2023	1
0210855	0	腎臓内	08	2023	2
0210863	0	呼吸外	13	2023	6
0210863	0	循環内	07	2023	4
0210863	0	心療科	12	2023	1
0210863	0	心血外	15	2023	8
0210863	0	放核医	30	2023	4
0210863	0	放診断	28	2023	2
0210863	0	救急科	34	2023	2
0210863	0	消化内	50	2023	15
0210863	0	消化外	14	2023	2
0210863	0	糖尿内	06	2023	1
0210863	0	総合診	36	2023	1
0210863	0	腎臓内	08	2023	3
0210863	0	血液内	01	2023	1
0210863	0	麻酔科	37	2023	1
0210897	0	救急科	34	2023	1
0210897	0	整形外	18	2023	1
0210897	0	泌尿器	22	2023	1
0210897	0	糖尿内	06	2023	1
0210897	0	脳神内	02	2023	2
0210921	0	乳甲外	16	2023	1
0210921	0	整形外	18	2023	1
0210921	0	消化内	50	2023	1
0210921	0	眼科	26	2023	2
0210921	0	脳神内	02	2023	1
0210921	0	脳神外	20	2023	1
0210921	0	腎臓内	08	2023	1
0210921	0	臨腫瘍	27	2023	1
0210939	0	救急科	34	2023	1
0210939	0	整形外	18	2023	1
0210939	0	脳神内	02	2023	1
0210962	0	乳甲外	16	2023	1
0210962	0	呼吸外	13	2023	2
0210962	0	小児外	17	2023	1
0210962	0	心血外	15	2023	3
0210962	0	放核医	30	2023	1
0210962	0	消化内	50	2023	2
0210962	0	消化外	14	2023	4
0210962	0	皮膚科	21	2023	1
0210962	0	糖尿内	06	2023	1
0210962	0	臨腫瘍	27	2023	3
0210988	0	心療科	12	2023	2
0210988	0	心血外	15	2023	1
0210996	0	救急科	34	2023	2
0210996	0	整形外	18	2023	12
0210996	0	皮膚科	21	2023	1
0210996	0	脳卒中	09	2023	1
0211002	0	リハ	31	2023	1
0211002	0	腎臓内	08	2023	2
0211028	0	乳甲外	16	2023	1
0211028	0	呼吸内	05	2023	1
0211028	0	放診断	28	2023	2
0211028	0	耳鼻科	25	2023	1
0211028	0	脳卒中	09	2023	1
0211051	0	産婦人	43	2023	1
0211119	0	循環内	07	2023	1
0211119	0	心血外	15	2023	1
0211119	0	救急科	34	2023	1
0211143	0	リハ	31	2023	1
0211143	0	循環内	07	2023	2
0211143	0	心血外	15	2023	3
0211143	0	救急科	34	2023	1
0211143	0	泌尿器	22	2023	1
0211143	0	消化内	50	2023	2
0211143	0	腎臓内	08	2023	3
0211150	0	呼吸内	05	2023	1
0211150	0	放診断	28	2023	1
0211150	0	救急科	34	2023	1
0211150	0	消化内	50	2023	1
0211150	0	糖尿内	06	2023	1
0211150	0	腎臓内	08	2023	1
0211184	0	乳甲外	16	2023	1
0211184	0	小児科	10	2023	6
0211184	0	耳鼻科	25	2023	2
0211192	0	リハ	31	2023	1
0211192	0	整形外	18	2023	1
0211192	0	消化内	50	2023	1
0211192	0	糖尿内	06	2023	1
0211192	0	腎臓内	08	2023	1
0211218	0	リウ膠	48	2023	1
0211218	0	循環内	07	2023	3
0211218	0	消化内	50	2023	2
0211218	0	脳神内	02	2023	1
0211234	0	リウ膠	48	2023	1
0211234	0	整形外	18	2023	1
0211242	0	循環内	07	2023	1
0211242	0	皮膚科	21	2023	1
0211259	0	乳甲外	16	2023	2
0211259	0	循環内	07	2023	2
0211259	0	心血外	15	2023	3
0211259	0	整形外	18	2023	1
0211259	0	消化内	50	2023	2
0211259	0	消化外	14	2023	1
0211259	0	糖尿内	06	2023	1
0211259	0	脳卒中	09	2023	1
0211259	0	脳神内	02	2023	1
0211259	0	脳神外	20	2023	1
0211267	0	リウ膠	48	2023	1
0211267	0	眼科	26	2023	3
0211283	0	リウ膠	48	2023	1
0211283	0	乳甲外	16	2023	1
0211283	0	循環内	07	2023	1
0211283	0	心血外	15	2023	1
0211283	0	腎臓内	08	2023	5
0211291	0	眼科	26	2023	1
0211317	0	心血外	15	2023	1
0211317	0	腎臓内	08	2023	4
0211325	0	乳甲外	16	2023	1
0211325	0	呼吸外	13	2023	1
0211325	0	心血外	15	2023	2
0211325	0	救急科	34	2023	1
0211325	0	歯口外	32	2023	1
0211325	0	耳鼻科	25	2023	1
0211325	0	脳卒中	09	2023	2
0211333	0	皮膚科	21	2023	1
0211358	0	呼吸外	13	2023	2
0211358	0	心血外	15	2023	2
0211358	0	脳神内	02	2023	2
0211366	0	救急科	34	2023	1
0211366	0	脳卒中	09	2023	1
0211416	0	循環内	07	2023	3
0211416	0	心血外	15	2023	9
0211416	0	救急科	34	2023	1
0211416	0	脳神内	02	2023	1
0211424	0	救急科	34	2023	1
0211424	0	耳鼻科	25	2023	3
